,true_text_path,true_text,text_transcription,pred_text_path,pred_text,pred_transcription
10,archive/data/TEST\DR1\FDAC1\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_gaussian_experimental_10\DR1/FDAC1/SA1.WAV.txt,"['SHE', 'HAD', 'HER', 'BACK', 'SOON', 'IN', 'GREECE', 'WAS', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'HH', 'ER', 'B', 'AE', 'K', 'S', 'UW', 'N', 'IH', 'N', 'G', 'R', 'IY', 'S', 'W', 'AA', 'Z', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
11,archive/data/TEST\DR1\FDAC1\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_gaussian_experimental_10\DR1/FDAC1/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'A', 'NOTE', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AH', 'N', 'OW', 'T', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
12,archive/data/TEST\DR1\FDAC1\SI1474.TXT,"['HUSKY', 'YOUNG', 'MAN', 'HE', 'SAID', 'WITH', 'MOCK', 'DISTASTE']","['HH', 'AH', 'S', 'K', 'IY', 'Y', 'AH', 'NG', 'M', 'AE', 'N', 'HH', 'IY', 'S', 'EH', 'D', 'W', 'IH', 'DH', 'M', 'AA', 'K', 'D', 'IH', 'S', 'T', 'EY', 'S', 'T']",output_gaussian_experimental_10\DR1/FDAC1/SI1474.WAV.txt,"['HAS', 'KYOUNG', 'MAN', 'HE', 'SAID', 'WITH', 'MOCK', 'DISTASTE']","['HH', 'AE', 'Z', 'K', 'Y', 'AO', 'NG', 'M', 'AE', 'N', 'HH', 'IY', 'S', 'EH', 'D', 'W', 'IH', 'DH', 'M', 'AA', 'K', 'D', 'IH', 'S', 'T', 'EY', 'S', 'T']"
13,archive/data/TEST\DR1\FDAC1\SI2104.TXT,"['AHAH', 'HE', 'THOUGHT', 'A', 'LUSH', 'DIVORCEE', 'AT', 'LAST']","['AA', 'HH', 'AA', 'HH', 'IY', 'TH', 'AO', 'T', 'AH', 'L', 'AH', 'SH', 'D', 'AH', 'V', 'AO', 'R', 'S', 'IY', 'AE', 'T', 'L', 'AE', 'S', 'T']",output_gaussian_experimental_10\DR1/FDAC1/SI2104.WAV.txt,"['HE', 'THOUGHT', 'A', 'BLUSH', 'DIVORCE', 'AT', 'LAST']","['HH', 'IY', 'TH', 'AO', 'T', 'AH', 'B', 'L', 'AH', 'SH', 'D', 'IH', 'V', 'AO', 'R', 'S', 'AE', 'T', 'L', 'AE', 'S', 'T']"
14,archive/data/TEST\DR1\FDAC1\SI844.TXT,"['THUS', 'TECHNICAL', 'EFFICIENCY', 'IS', 'ACHIEVED', 'AT', 'THE', 'EXPENSE', 'OF', 'ACTUAL', 'EXPERIENCE']","['DH', 'AH', 'S', 'T', 'EH', 'K', 'N', 'IH', 'K', 'AH', 'L', 'IH', 'F', 'IH', 'SH', 'AH', 'N', 'S', 'IY', 'IH', 'Z', 'AH', 'CH', 'IY', 'V', 'D', 'AE', 'T', 'DH', 'AH', 'IH', 'K', 'S', 'P', 'EH', 'N', 'S', 'AH', 'V', 'AE', 'K', 'CH', 'AH', 'W', 'AH', 'L', 'IH', 'K', 'S', 'P', 'IH', 'R', 'IY', 'AH', 'N', 'S']",output_gaussian_experimental_10\DR1/FDAC1/SI844.WAV.txt,"['THUS', 'THE', 'ACCEPISSE', 'ACHIEVED', 'AT', 'THE', 'EXPENSE', 'OF', 'ACTUAL', 'EXPERIENCE']","['DH', 'AH', 'S', 'DH', 'AH', 'AE', 'K', 'S', 'AH', 'P', 'AH', 'S', 'AH', 'CH', 'IY', 'V', 'D', 'AE', 'T', 'DH', 'AH', 'IH', 'K', 'S', 'P', 'EH', 'N', 'S', 'AH', 'V', 'AE', 'K', 'CH', 'AH', 'W', 'AH', 'L', 'IH', 'K', 'S', 'P', 'IH', 'R', 'IY', 'AH', 'N', 'S']"
15,archive/data/TEST\DR1\FDAC1\SX124.TXT,"['OBJECTS', 'MADE', 'OF', 'PEWTER', 'ARE', 'BEAUTIFUL']","['AA', 'B', 'JH', 'EH', 'K', 'T', 'S', 'M', 'EY', 'D', 'AH', 'V', 'P', 'Y', 'UW', 'T', 'ER', 'AA', 'R', 'B', 'Y', 'UW', 'T', 'AH', 'F', 'AH', 'L']",output_gaussian_experimental_10\DR1/FDAC1/SX124.WAV.txt,"['OBJECTS', 'MADE', 'A', 'PEER', 'A', 'BEAUTIFUL']","['AA', 'B', 'JH', 'EH', 'K', 'T', 'S', 'M', 'EY', 'D', 'AH', 'P', 'IH', 'R', 'AH', 'B', 'Y', 'UW', 'T', 'AH', 'F', 'AH', 'L']"
16,archive/data/TEST\DR1\FDAC1\SX214.TXT,"['THE', 'MORNING', 'DEW', 'ON', 'THE', 'SPIDER', 'WEB', 'GLISTENED', 'IN', 'THE', 'SUN']","['DH', 'AH', 'M', 'AO', 'R', 'N', 'IH', 'NG', 'D', 'UW', 'AA', 'N', 'DH', 'AH', 'S', 'P', 'AY', 'D', 'ER', 'W', 'EH', 'B', 'G', 'L', 'IH', 'S', 'AH', 'N', 'D', 'IH', 'N', 'DH', 'AH', 'S', 'AH', 'N']",output_gaussian_experimental_10\DR1/FDAC1/SX214.WAV.txt,"['THE', 'MORNING', 'DEW', 'ON', 'THE', 'SPIDER', 'WEB', 'GLISTENED', 'IN', 'THE', 'SUN']","['DH', 'AH', 'M', 'AO', 'R', 'N', 'IH', 'NG', 'D', 'UW', 'AA', 'N', 'DH', 'AH', 'S', 'P', 'AY', 'D', 'ER', 'W', 'EH', 'B', 'G', 'L', 'IH', 'S', 'AH', 'N', 'D', 'IH', 'N', 'DH', 'AH', 'S', 'AH', 'N']"
17,archive/data/TEST\DR1\FDAC1\SX304.TXT,"['CHEAP', 'STOCKINGS', 'RUN', 'THE', 'FIRST', 'TIME', 'THEYRE', 'WORN']","['CH', 'IY', 'P', 'S', 'T', 'AA', 'K', 'IH', 'NG', 'Z', 'R', 'AH', 'N', 'DH', 'AH', 'F', 'ER', 'S', 'T', 'T', 'AY', 'M', 'TH', 'EY', 'R', 'W', 'AO', 'R', 'N']",output_gaussian_experimental_10\DR1/FDAC1/SX304.WAV.txt,"['THE', 'STARS', 'ROHEFORT', 'TIME', 'THERE', 'WORN']","['DH', 'AH', 'S', 'T', 'AA', 'R', 'Z', 'R', 'AA', 'HH', 'AH', 'F', 'AH', 'R', 'T', 'T', 'AY', 'M', 'DH', 'EH', 'R', 'W', 'AO', 'R', 'N']"
18,archive/data/TEST\DR1\FDAC1\SX34.TXT,"['DONT', 'DO', 'CHARLIES', 'DIRTY', 'DISHES']","['D', 'AA', 'N', 'T', 'D', 'UW', 'CH', 'AA', 'R', 'L', 'IY', 'Z', 'D', 'ER', 'T', 'IY', 'D', 'IH', 'SH', 'AH', 'Z']",output_gaussian_experimental_10\DR1/FDAC1/SX34.WAV.txt,"['DONT', 'DO', 'CHARLES', 'DIRTY', 'DISHES']","['D', 'AA', 'N', 'T', 'D', 'UW', 'CH', 'AA', 'R', 'L', 'Z', 'D', 'ER', 'T', 'IY', 'D', 'IH', 'SH', 'AH', 'Z']"
19,archive/data/TEST\DR1\FDAC1\SX394.TXT,"['CALCIUM', 'MAKES', 'BONES', 'AND', 'TEETH', 'STRONG']","['K', 'AE', 'L', 'S', 'IY', 'AH', 'M', 'M', 'EY', 'K', 'S', 'B', 'OW', 'N', 'Z', 'AH', 'N', 'D', 'T', 'IY', 'TH', 'S', 'T', 'R', 'AO', 'NG']",output_gaussian_experimental_10\DR1/FDAC1/SX394.WAV.txt,"['CASEMATES', 'BONES', 'AND', 'TEETH', 'STRONG']","['K', 'EY', 'S', 'M', 'EY', 'T', 'S', 'B', 'OW', 'N', 'Z', 'AH', 'N', 'D', 'T', 'IY', 'TH', 'S', 'T', 'R', 'AO', 'NG']"
20,archive/data/TEST\DR1\FELC0\SA1.TXT,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'IN', 'GREASY', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'IH', 'N', 'G', 'R', 'IY', 'S', 'IY', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']",output_gaussian_experimental_10\DR1/FELC0/SA1.WAV.txt,"['SHE', 'HAD', 'YOUR', 'DARK', 'SUIT', 'AND', 'GREASING', 'WASH', 'WATER', 'ALL', 'YEAR']","['SH', 'IY', 'HH', 'AE', 'D', 'Y', 'AO', 'R', 'D', 'AA', 'R', 'K', 'S', 'UW', 'T', 'AH', 'N', 'D', 'G', 'R', 'IY', 'S', 'IH', 'NG', 'W', 'AA', 'SH', 'W', 'AO', 'T', 'ER', 'AO', 'L', 'Y', 'IH', 'R']"
21,archive/data/TEST\DR1\FELC0\SA2.TXT,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OILY', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'IY', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']",output_gaussian_experimental_10\DR1/FELC0/SA2.WAV.txt,"['DONT', 'ASK', 'ME', 'TO', 'CARRY', 'AN', 'OIL', 'RAG', 'LIKE', 'THAT']","['D', 'AA', 'N', 'T', 'AE', 'S', 'K', 'M', 'IY', 'T', 'UW', 'K', 'AE', 'R', 'IY', 'AE', 'N', 'OY', 'L', 'R', 'AE', 'G', 'L', 'AY', 'K', 'DH', 'AE', 'T']"
22,archive/data/TEST\DR1\FELC0\SI1386.TXT,"['IN', 'WAGE', 'NEGOTIATIONS', 'THE', 'INDUSTRY', 'BARGAINS', 'AS', 'A', 'UNIT', 'WITH', 'A', 'SINGLE', 'UNION']","['IH', 'N', 'W', 'EY', 'JH', 'N', 'AH', 'G', 'OW', 'SH', 'IY', 'EY', 'SH', 'AH', 'N', 'Z', 'DH', 'AH', 'IH', 'N', 'D', 'AH', 'S', 'T', 'R', 'IY', 'B', 'AA', 'R', 'G', 'AH', 'N', 'Z', 'AE', 'Z', 'AH', 'Y', 'UW', 'N', 'AH', 'T', 'W', 'IH', 'DH', 'AH', 'S', 'IH', 'NG', 'G', 'AH', 'L', 'Y', 'UW', 'N', 'Y', 'AH', 'N']",output_gaussian_experimental_10\DR1/FELC0/SI1386.WAV.txt,"['IN', 'A', 'WAGE', 'NEGOTIATIONS', 'THE', 'INDUSTRY', 'BARGAINS', 'AS', 'A', 'UNIT', 'WITH', 'A', 'SINGLE', 'UNION']","['IH', 'N', 'AH', 'W', 'EY', 'JH', 'N', 'AH', 'G', 'OW', 'SH', 'IY', 'EY', 'SH', 'AH', 'N', 'Z', 'DH', 'AH', 'IH', 'N', 'D', 'AH', 'S', 'T', 'R', 'IY', 'B', 'AA', 'R', 'G', 'AH', 'N', 'Z', 'AE', 'Z', 'AH', 'Y', 'UW', 'N', 'AH', 'T', 'W', 'IH', 'DH', 'AH', 'S', 'IH', 'NG', 'G', 'AH', 'L', 'Y', 'UW', 'N', 'Y', 'AH', 'N']"
23,archive/data/TEST\DR1\FELC0\SI2016.TXT,"['HEAVE', 'ON', 'THOSE', 'ROPES', 'THE', 'BOATS', 'COME', 'UNSTUCK']","['HH', 'IY', 'V', 'AA', 'N', 'DH', 'OW', 'Z', 'R', 'OW', 'P', 'S', 'DH', 'AH', 'B', 'OW', 'T', 'S', 'K', 'AH', 'M', 'AH', 'N', 'S', 'T', 'AH', 'K']",output_gaussian_experimental_10\DR1/FELC0/SI2016.WAV.txt,"['EVEN', 'THOSE', 'ROPES', 'BOTH', 'COME', 'STUCK']","['IY', 'V', 'IH', 'N', 'DH', 'OW', 'Z', 'R', 'OW', 'P', 'S', 'B', 'OW', 'TH', 'K', 'AH', 'M', 'S', 'T', 'AH', 'K']"
24,archive/data/TEST\DR1\FELC0\SI756.TXT,"['MATERIALS', 'CERAMIC', 'MODELING', 'CLAY', 'RED', 'WHITE', 'OR', 'BUFF']","['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z', 'S', 'ER', 'AE', 'M', 'IH', 'K', 'M', 'AA', 'D', 'AH', 'L', 'IH', 'NG', 'K', 'L', 'EY', 'R', 'EH', 'D', 'W', 'AY', 'T', 'AO', 'R', 'B', 'AH', 'F']",output_gaussian_experimental_10\DR1/FELC0/SI756.WAV.txt,"['MATERIALS', 'SERENADING', 'CLAY', 'RED', 'WHITE', 'OR', 'BUFF']","['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z', 'S', 'EH', 'R', 'AH', 'N', 'EY', 'D', 'IH', 'NG', 'K', 'L', 'EY', 'R', 'EH', 'D', 'W', 'AY', 'T', 'AO', 'R', 'B', 'AH', 'F']"
25,archive/data/TEST\DR1\FELC0\SX126.TXT,"['ARTIFICIAL', 'INTELLIGENCE', 'IS', 'FOR', 'REAL']","['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L', 'IH', 'N', 'T', 'EH', 'L', 'AH', 'JH', 'AH', 'N', 'S', 'IH', 'Z', 'F', 'AO', 'R', 'R', 'IY', 'L']",output_gaussian_experimental_10\DR1/FELC0/SX126.WAV.txt,"['ARTIFICIAL', 'INTELLIGENCE', 'IS', 'WELL']","['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L', 'IH', 'N', 'T', 'EH', 'L', 'AH', 'JH', 'AH', 'N', 'S', 'IH', 'Z', 'W', 'EH', 'L']"
26,archive/data/TEST\DR1\FELC0\SX216.TXT,"['THE', 'SMALL', 'BOY', 'PUT', 'THE', 'WORM', 'ON', 'THE', 'HOOK']","['DH', 'AH', 'S', 'M', 'AO', 'L', 'B', 'OY', 'P', 'UH', 'T', 'DH', 'AH', 'W', 'ER', 'M', 'AA', 'N', 'DH', 'AH', 'HH', 'UH', 'K']",output_gaussian_experimental_10\DR1/FELC0/SX216.WAV.txt,"['A', 'SMALL', 'BOY', 'PUT', 'THE', 'WOMAN', 'HE']","['AH', 'S', 'M', 'AO', 'L', 'B', 'OY', 'P', 'UH', 'T', 'DH', 'AH', 'W', 'UH', 'M', 'AH', 'N', 'HH', 'IY']"
27,archive/data/TEST\DR1\FELC0\SX306.TXT,"['A', 'CHOSEN', 'FEW', 'WILL', 'BECOME', 'GENERALS']","['AH', 'CH', 'OW', 'Z', 'AH', 'N', 'F', 'Y', 'UW', 'W', 'IH', 'L', 'B', 'IH', 'K', 'AH', 'M', 'JH', 'EH', 'N', 'ER', 'AH', 'L', 'Z']",output_gaussian_experimental_10\DR1/FELC0/SX306.WAV.txt,"['A', 'CHOSEN', 'FEW', 'WILL', 'BECOME', 'GENERAL']","['AH', 'CH', 'OW', 'Z', 'AH', 'N', 'F', 'Y', 'UW', 'W', 'IH', 'L', 'B', 'IH', 'K', 'AH', 'M', 'JH', 'EH', 'N', 'ER', 'AH', 'L']"
28,archive/data/TEST\DR1\FELC0\SX36.TXT,"['ONLY', 'THE', 'MOST', 'ACCOMPLISHED', 'ARTISTS', 'OBTAIN', 'POPULARITY']","['OW', 'N', 'L', 'IY', 'DH', 'AH', 'M', 'OW', 'S', 'T', 'AH', 'K', 'AA', 'M', 'P', 'L', 'IH', 'SH', 'T', 'AA', 'R', 'T', 'IH', 'S', 'T', 'S', 'AH', 'B', 'T', 'EY', 'N', 'P', 'AA', 'P', 'Y', 'AH', 'L', 'EH', 'R', 'AH', 'T', 'IY']",output_gaussian_experimental_10\DR1/FELC0/SX36.WAV.txt,"['ONLY', 'THE', 'MOST', 'ACCOMPLISHED', 'ARTIST', 'OBTAIN', 'POPULARITY']","['OW', 'N', 'L', 'IY', 'DH', 'AH', 'M', 'OW', 'S', 'T', 'AH', 'K', 'AA', 'M', 'P', 'L', 'IH', 'SH', 'T', 'AA', 'R', 'T', 'AH', 'S', 'T', 'AH', 'B', 'T', 'EY', 'N', 'P', 'AA', 'P', 'Y', 'AH', 'L', 'EH', 'R', 'AH', 'T', 'IY']"
29,archive/data/TEST\DR1\FELC0\SX396.TXT,"['THE', 'FISH', 'BEGAN', 'TO', 'LEAP', 'FRANTICALLY', 'ON', 'THE', 'SURFACE', 'OF', 'THE', 'SMALL', 'LAKE']","['DH', 'AH', 'F', 'IH', 'SH', 'B', 'IH', 'G', 'AE', 'N', 'T', 'UW', 'L', 'IY', 'P', 'F', 'R', 'AE', 'N', 'T', 'AH', 'K', 'AH', 'L', 'IY', 'AA', 'N', 'DH', 'AH', 'S', 'ER', 'F', 'AH', 'S', 'AH', 'V', 'DH', 'AH', 'S', 'M', 'AO', 'L', 'L', 'EY', 'K']",output_gaussian_experimental_10\DR1/FELC0/SX396.WAV.txt,"['THE', 'FISH', 'BEGAN', 'TO', 'LEAP', 'FRANTICALLY']","['DH', 'AH', 'F', 'IH', 'SH', 'B', 'IH', 'G', 'AE', 'N', 'T', 'UW', 'L', 'IY', 'P', 'F', 'R', 'AE', 'N', 'T', 'AH', 'K', 'AH', 'L', 'IY']"
